QUERY_ID	HEADER	TITLE	MAIN_CONTENT	DATE	TAGS
jd535xxfwbn4en	Week 1/28 - 2/3	Similarity of arena to the one given right now	Respected Sir/Ma'am Quoting Questions @1443 and @1140 , On my last question, Avijit sir answered  We have providedan arena design. Features like line thickness, types of terrain, cell size etc will remain same in the arena.  Based on the physical orientation of the camera, the line thickness visible to the robot will vary. Students are free to position the PiCam on the Planter Bot according to theirown design choice.  Based on the positioning of the PiCam,things liketrigonometric calculations etc will also change.  We would be really grateful if you could tell us if the arena in the finals would be same as the one we have right now?  Also, it would be a really great help if you could please tell that do the different terrains really mean anything in context of arena, like is the orderpre-determined and we can hardcode optimised algorithms to traverse that particular terrain, or the names given to the terrain just imply real life implementations and the robot has to traverse arena normally with the normal algorithm it is using to traversing the rest of the arena. Thanking you Team PB#4097	02-02-2018	planter_bot,Planter_Bot
jd4uzutrmtg4ho	Week 1/28 - 2/3	      not able to change our motor speed, by the changeDutycycle()	we have tried altering the arguments for the ChangeDutycycle(), but the motor speed is not changing. we have kept the circuitry and connections same as that provided in the hardware and the software testing. it is always moving with the same speed. Can anyone help with this.....or anyone who has been facing the same problem	02-02-2018	planter_bot
jd4mxvtca9042l	Week 1/28 - 2/3	Changing speed of motor	Is it safe to change the values of duty cycle to obtain different speeds in the arena ... Or do we have to use some additional functions.. if so, pls provide link for the same	02-01-2018	planter_bot
jd4lwypxpz32xq	Week 1/28 - 2/3	regarding general rules	one of our team member is not well at present and might take months to recover so can we proceed in the contest with only three team members??	02-01-2018	transporter_bot
jd4lmv90grs6lk	Week 1/28 - 2/3	Lipo battery power  drains rapidly	Team id : 2778  Sir, what is the time duration for Charing Lipo battery?? We charge it for 45 minutes but thenafter it discharges rapidly almost within 10 minutes. So what should we do for replace it ?? battery : 1V 2100mah 	02-01-2018	planter_bot
jd4ige65q5i34d	Week 1/28 - 2/3	picam video not smooth	after trying hard we are unable to the smooth video by the picam. the video is like hanging up. we tried a lot by setting a perfect combination of resolution to FPS, but still we dont get satisfactory result.	02-01-2018	planter_bot
jd4bzq9ugpx3a0	Week 1/28 - 2/3	where to end run in video.	the task says we have to go till H7 and blink . Does the video end here or does the bot have to traverse the whole arena?	02-01-2018	planter_bot
jd460asocko25d	Week 1/28 - 2/3	Picamera query	Can anyone help me with a lower resolution option apart from the ones mentioned in the picture. I took the screenshot from picam documentation only. I want a good choice of resolution and frame rate to do the processing, but unable to get the correct option .please help me here.  	02-01-2018	planter_bot
jd42ayc33cy4ev	Week 1/28 - 2/3	Using fan for cooling	Can we use a fan for our pi. We made a fan using a motor and a cardboard	02-01-2018	planter_bot
jd3wxpa31gz4qr	Week 1/28 - 2/3	planter bot	Are you able to traverse the path correctly yesno  SubmitYou have not yet voted.Revoting is allowed. Select your vote and click submit to register your vote.Your name will not be visible to anyone.	02-01-2018	planter_bot,polls
jd3rl45ssuf5ct	Week 1/28 - 2/3	Regarding components	Do we need to return the components,in case if we are not participating further?	02-01-2018	harvester_bot,planter_bot,transporter_bot
jd3kvtgjqy652m	Week 1/28 - 2/3	SSH	I was uploading program through SSH and suddenly my RPi stopped responding to SSH. Not able to see login Pi window after starting session on SSH??? 	02-01-2018	planter_bot
jd3hnbqhqun70c	Week 1/28 - 2/3	Input CSV table format	Respected sir/ma'am Will the given csv file be of the same table format as given in the rulebook(Screenshot attached) Thanking You, Team PB#4097 	02-01-2018	planter_bot,Planter_Bot
jd3fw1hcuge7d1	Week 1/28 - 2/3	Communication between R-pi and Firebird-V	Hello Sir Can you please provide us with resources regarding communication between Firebird-V and R-pi? How the communication need to be done?	02-01-2018	harvester_bot
jd232cj0b3u5mx	Week 1/28 - 2/3	Harcoding certain things	Respected Sir/Ma'am It would be really helpful if you could tell if hardcoding things like camera's distance from the line(for trigonometric calculations) and line thickness allowed. Also, could you please give us an input on if there will be one continuous line on the track or could there be multiple lines too?	1-31-18	planter_bot,Planter_Bot
jd1tt13awyj5k3	Week 1/28 - 2/3	Expansion slot pin naming in firebird V ?	Can anyone explain the numbering of expansion slot because if we consider left numbering than right is wrong and vice versa ?	1-30-18	harvester_bot
jd1nek6wuvn3mk	Week 1/28 - 2/3	Regarding Rulebook	Dear sir We are getting confused whether the fruit table(which indicated where the fruit is on the tree) will be given? or we will be provided with 1)Tree Table 2)Deposition zone table 3)Required fruit table only? please help.. team id 114	1-30-18	harvester_bot
jd1jkdr19m16eq	Week 1/28 - 2/3	FPS of video	We are using fps = 3 as on increasing it our raspbeerypi get too much hot. Can somebody tell how can I increase its fps please	1-30-18	planter_bot
jd0lqx869sv1lc	Week 1/28 - 2/3	Regarding zone indicator	We are able to follow the track completely.. But for zone indicator detection..we have checked color at six position Cx+50,cy-5 Cx-50,cy-5 Cx+50,cy-45 Cx-50,cy-45 Cx-50,cy-80, Cx+50,cy-80  And if cy-5,if it is black and cy-45 it is black and if cy-80 it is white we have programmed to stop motor.. But the frame is gone at that speed, it is not able to processed...pls instruct..	1-30-18	planter_bot
jd0lhtrzi8158s	Week 1/28 - 2/3	Regarding speed	Our bot is following the track completely..with accuracy...but speed is slow... We have given right.changedutycycle(15)..and for also..in similar way.. But if we increase it..then it will not able process the frame correctly pls...instruct..	1-30-18	planter_bot
jd0g1yl0gio5x2	Week 1/28 - 2/3	AVRdude	Is it compulsory to use AVRdude for programming of firebird?	1-29-18	harvester_bot
jczqeh2hinl4kn	Week 1/28 - 2/3	Doubt	Please suggest some link to learn about PID algorithm in image processing(to decrease distance between two coordinates)	1-29-18	harvester_bot,planter_bot
jczo2qj4gih38p	Week 1/28 - 2/3	YouTube file	"Dear sir,  We had uploaded the video on YouTube according to the standards given to us, before the deadline. But when the file finished uploading for some reason it got saved as ""Untitled"". We tried uploading it again and once more it got saved as ""Untitled"". We're not able to edit the name of the video. We have pasted the link to the video on our e-YRC page. Please guide us on how to proceed further.  Team ID #4545"	1-29-18	transporter_bot
jcz5ondz3nc3mf	Week 1/28 - 2/3	"      when uploading in youtube, we are getting an error ""angular brackets are not allowed"""	"so, we uploaded the video with the name ""e-YRC-HB#(2361)_Task5_Progress_Video"" i.e., we replaced ""angular brackets"" with ""open brackets"". Let us know if there is a correction in the name of the video uploaded.Thanks."	1-29-18	harvester_bot
jcyuehsynew5s	Week 1/28 - 2/3	Xbee Communication	Not able to configure Xbee in firebird. If the same xbee is connected to adapter , it works good. We are not able to transmit data from firebird to other end but able to do other way round? #tb2118	1-28-18	transporter_bot
jcyr3qx327i4oi	Week 1/28 - 2/3	Error	Screenshot_47.png   how to overcome this problem??	1-28-18	harvester_bot
jcylfvjwdd54gu	Week 1/28 - 2/3	Regarding Progress Video	Is it possible to extend deadline for progress video? We are only able to complete progress video for blender.	1-28-18	transporter_bot
jcybwka1jge1zn	Week 1/28 - 2/3	Are these overlapping correct	Sir Please check if these overlapping are correct or not. IMG1 IMG2 IMG3 IMG4 IMG5 IMG6 IMG8	1-28-18	planter_bot,Planter_Bot
jcya8b15ip42qb	Week 1/28 - 2/3	Regarding task 4	Sir/mam, we have submitted task 3 and proposed an algorithm there,but now we have changed our algorith for efficient working of our bot...Is it okay..?? Marks will be affected by this or not..??	1-28-18	planter_bot
jcy7zaswida5tk	Week 1/28 - 2/3	Bge not responding	.Whenever I'm running a script with serial.Serial(com,baudrate) command, blender stops responding.I tried on higher version (2.79) and also on lower version (2.63) but the same problem occurs.	1-28-18	transporter_bot
jcxts3v2x9e745	Week 1/28 - 2/3	query regarding background plantation image	do we have to overlay the image that the pi cam clicks(the image with whatever backgrounds and overlayed images on color markers) in the plantation image zones or the overlayed shapes cropped with the total number of color markers?Plantation.png	1-28-18	planter_bot
jcxoao83yeh43b	Week 1/21 - 1/27	Query regarding xbee transmission	we are transmitting data from firebird V to ZigBee module connected to pc. Though the function uart_transmit is called only once, data is transmitted multiple times and the next statements in the main program are ignored. Please help #735	1-27-18	transporter_bot
